"","lon","lat","address","ZIP"
"1566",-89.9106377,37.1044912,"advance, mo 63730, usa","63730"
"1567",-89.2847251,36.7367083,"east prairie, mo 63845, usa","63845"
"1568",-89.9813445,36.7604012,"dexter, mo 63841, usa","63841"
"1569",-89.9440061,37.3185806,"marble hill, mo 63764, usa","63764"
"1570",-91.0203224,38.1855633,"sullivan, mo 63080, usa","63080"
"1571",-92.5990835,38.3089601,"eldon, mo 65026, usa","65026"
"1572",-90.39,36.76,"poplar bluff, mo 63902, usa","63902"
"1573",-89.5874819,36.9103926,"sikeston, mo 63801, usa","63801"
"1574",-94.3359635,37.8352892,"nevada, mo 64772, usa","64772"
"1575",-93.3288183,37.1756964,"springfield, mo 65807, usa","65807"
"1576",-90.3371889,37.5103298,"fredericktown, mo 63645, usa","63645"
"1577",-94.356513,38.2780695,"butler, mo 64730, usa","64730"
"1578",-94.2743628,38.784423,"pleasant hill, mo 64080, usa","64080"
"1579",-93.3792057,38.2259245,"warsaw, mo 65355, usa","65355"
"1580",-93.6015207,37.3067351,"ash grove, mo 65604, usa","65604"
"1581",-93.8451731,37.4697717,"greenfield, mo 65661, usa","65661"
"1582",-93.561026,37.7763747,"humansville, mo 65674, usa","65674"
"1583",-91.714958,39.6804765,"monroe city, mo 63456, usa","63456"
"1584",-92.8976254,37.304634,"marshfield, mo 65706, usa","65706"
"1585",-90.3042778,38.6787998,"st. louis, mo 63133, usa","63133"
"1586",-94.3462373,39.0632021,"independence, mo 64057, usa","64057"
"1587",-91.714958,37.8387943,"rolla, mo 65401, usa","65401"
"1588",-91.949021,38.8461702,"fulton, mo 65251, usa","65251"
"1589",-91.1209121,37.7131454,"viburnum, mo 65566, usa","65566"
"1590",-90.4125181,37.7655626,"farmington, mo 63640, usa","63640"
"1591",-90.2197765,38.6999486,"st. louis, mo 63147, usa","63147"
"1592",-90.2526163,38.7470186,"st. louis, mo 63136, usa","63136"
"1593",-90.6298922,38.7874699,"st peters, mo 63376, usa","63376"
"1594",-92.027319,39.4274282,"paris, mo 65275, usa","65275"
"1595",-94.8728093,40.349238,"maryville, mo 64468, usa","64468"
"1596",-92.4801989,37.2927075,"hartville, mo 65667, usa","65667"
"1597",-93.6319131,37.0168425,"marionville, mo 65705, usa","65705"
"1598",-94.2589738,39.009186,"blue springs, mo 64014, usa","64014"
"1599",-94.5469705,38.9254358,"kansas city, mo 64137, usa","64137"
"1600",-93.0776568,39.4665514,"brunswick, mo 65236, usa","65236"
"1601",-92.2433487,39.7333551,"clarence, mo 63437, usa","63437"
"1602",-90.3513021,38.5842641,"st. louis, mo 63119, usa","63119"
"1603",-93.1077277,36.7307517,"forsyth, mo 65653, usa","65653"
"1604",-93.3993751,39.0008773,"sweet springs, mo 65351, usa","65351"
"1605",-90.3465971,38.8095735,"florissant, mo 63031, usa","63031"
"1606",-92.7381672,37.1372272,"seymour, mo 65746, usa","65746"
"1607",-89.9813445,36.5877934,"malden, mo 63863, usa","63863"
"1608",-90.2174318,38.629185,"st. louis, mo 63103, usa","63103"
"1609",-91.1161166,39.0865882,"silex, mo 63377, usa","63377"
"1610",-89.5874819,36.9103926,"sikeston, mo 63801, usa","63801"
"1611",-94.5418141,37.1034245,"joplin, mo 64801, usa","64801"
"1612",-92.3714428,38.9538484,"columbia, mo 65203, usa","65203"
"1613",-90.563609,38.1041034,"de soto, mo 63020, usa","63020"
"1614",-93.5407909,39.8040617,"chillicothe, mo 64601, usa","64601"
"1615",-91.4628042,38.8741442,"new florence, mo 63363, usa","63363"
"1616",-90.5771493,38.6633659,"chesterfield, mo 63017, usa","63017"
"1617",-95.1015225,39.992292,"oregon, mo 64473, usa","64473"
"1618",-91.8708613,37.4960542,"licking, mo 65542, usa","65542"
"1619",-94.2538452,39.7184481,"cameron, mo 64429, usa","64429"
"1620",-93.9266502,36.9109144,"monett, mo 65708, usa","65708"
"1621",-90.3089777,38.4530404,"st. louis, mo 63129, usa","63129"
"1622",-94.5985613,38.8817227,"kansas city, mo 64145, usa","64145"
"1623",-91.4821482,39.3527187,"vandalia, mo 63382, usa","63382"
"1624",-92.332541,38.951674,"columbia, mo 65201, usa","65201"
"1625",-94.8728093,40.349238,"maryville, mo 64468, usa","64468"
"1626",-93.0375914,39.7977118,"brookfield, mo 64628, usa","64628"
"1627",-93.7029002,38.7202457,"warrensburg, mo 64093, usa","64093"
"1628",-91.9685826,40.0671481,"la belle, mo 63447, usa","63447"
"1629",-94.3359635,38.6357514,"harrisonville, mo 64701, usa","64701"
"1630",-92.5594214,38.6041231,"california, mo 65018, usa","65018"
"1631",-94.0899911,37.0769995,"sarcoxie, mo 64862, usa","64862"
"1632",-91.4821482,38.6016779,"hermann, mo 65041, usa","65041"
"1633",-91.4241426,38.0757072,"cuba, mo 65453, usa","65453"
"1634",-90.3936722,38.1259347,"festus, mo 63028, usa","63028"
"1635",-92.9975593,38.3836964,"stover, mo 65078, usa","65078"
"1636",-93.1177555,37.2776839,"strafford, mo 65757, usa","65757"
"1637",-94.8022232,39.7898725,"st joseph, mo 64506, usa","64506"
"1638",-94.2948884,37.1981868,"carthage, mo 64836, usa","64836"
"1639",-91.949021,38.8461702,"fulton, mo 65251, usa","65251"
"1640",-93.1880083,37.1795562,"springfield, mo 65809, usa","65809"
"1641",-93.9674371,39.7285658,"hamilton, mo 64644, usa","64644"
"1642",-94.19234,39.4524847,"lawson, mo 64062, usa","64062"
"1643",-93.7232005,39.0326762,"higginsville, mo 64037, usa","64037"
"1644",-90.2479232,38.5635304,"st. louis, mo 63111, usa","63111"
"1645",-93.7029002,38.7202457,"warrensburg, mo 64093, usa","64093"
"1646",-91.4821482,38.265078,"owensville, mo 65066, usa","65066"
"1647",-90.2291565,38.5950619,"st. louis, mo 63118, usa","63118"
"1648",-91.1736994,37.9302463,"steelville, mo 65565, usa","65565"
"1649",-90.4125181,37.7655626,"farmington, mo 63640, usa","63640"
"1650",-92.2728877,38.2419294,"st elizabeth, mo 65075, usa","65075"
"1651",-90.1120696,36.5661383,"campbell, mo 63933, usa","63933"
"1652",-89.4553088,36.8883525,"bertrand, mo 63823, usa","63823"
"1653",-94.3770704,39.2593487,"liberty, mo 64068, usa","64068"
"1654",-90.2901815,38.7469318,"st. louis, mo 63135, usa","63135"
"1655",-90.9438468,37.9323059,"potosi, mo 63664, usa","63664"
"1656",-94.4079213,39.0608919,"independence, mo 64055, usa","64055"
"1657",-93.5205641,38.5372828,"windsor, mo 65360, usa","65360"
"1658",-93.2181477,39.0684813,"marshall, mo 65340, usa","65340"
"1659",-91.4241426,39.705018,"hannibal, mo 63401, usa","63401"
"1660",-94.3462373,39.0632021,"independence, mo 64057, usa","64057"
"1661",-92.027319,39.675462,"shelbina, mo 63468, usa","63468"
"1662",-94.7898731,39.3674116,"platte city, mo 64079, usa","64079"
"1663",-94.6347041,39.2804946,"kansas city, mo 64154, usa","64154"
"1664",-94.4593791,39.5871219,"plattsburg, mo 64477, usa","64477"
"1665",-90.2526163,38.6212468,"st. louis, mo 63110, usa","63110"
"1666",-94.3667907,38.9791799,"lee's summit, mo 64064, usa","64064"
"1667",-90.5068824,37.9561829,"bonne terre, mo 63628, usa","63628"
"1668",-90.9438468,39.0255853,"troy, mo 63379, usa","63379"
"1669",-90.3277829,38.5580845,"st. louis, mo 63123, usa","63123"
"1670",-89.8879304,37.681175,"perryville, mo 63775, usa","63775"
"1671",-93.9674371,37.4231108,"lockwood, mo 65682, usa","65682"
"1672",-93.4599326,39.393751,"carrollton, mo 64633, usa","64633"
"1673",-92.2039933,38.7789197,"ashland, mo 65010, usa","65010"
"1674",-93.9470396,39.3782878,"richmond, mo 64085, usa","64085"
"1675",-90.2113571,38.7479435,"st. louis, mo 63137, usa","63137"
"1676",-94.1718542,38.975881,"oak grove, mo 64075, usa","64075"
"1677",-90.4596721,38.494606,"fenton, mo 63026, usa","63026"
"1678",-90.2526163,38.7470186,"st. louis, mo 63136, usa","63136"
"1679",-92.4406387,38.2280266,"tuscumbia, mo 65082, usa","65082"
"1680",-90.563609,38.1041034,"de soto, mo 63020, usa","63020"
"1681",-93.6217802,40.0478765,"trenton, mo 64683, usa","64683"
"1682",-89.6628111,37.4249656,"jackson, mo 63755, usa","63755"
"1683",-90.2455769,38.6605914,"st. louis, mo 63113, usa","63113"
"1684",-93.7638256,39.5704071,"braymer, mo 64624, usa","64624"
"1685",-90.3042778,38.7102377,"st. louis, mo 63121, usa","63121"
"1686",-90.4643906,38.6887567,"st. louis, mo 63146, usa","63146"
"1687",-94.5521274,38.992935,"kansas city, mo 64132, usa","64132"
"1688",-93.2181477,38.6508007,"sedalia, mo 65301, usa","65301"
"1689",-94.4079213,39.1024788,"independence, mo 64050, usa","64050"
"1690",-94.5005808,40.0785549,"king city, mo 64463, usa","64463"
"1691",-93.9470396,39.8731968,"gallatin, mo 64640, usa","64640"
"1692",-93.6217802,40.0478765,"trenton, mo 64683, usa","64683"
"1693",-93.3288183,37.1756964,"springfield, mo 65807, usa","65807"
"1694",-90.3465971,38.7048818,"st. louis, mo 63114, usa","63114"
"1695",-90.3465971,38.7048818,"st. louis, mo 63114, usa","63114"
"1696",-90.5446912,37.8287491,"park hills, mo 63601, usa","63601"
