,lon,lat,address,ZIP
2386,-87.9873724,42.9678365,"milwaukee, wi 53220, usa",53220
2387,-87.7271123,43.7013054,"sheboygan, wi 53081, usa",53081
2388,-91.3855161,44.5606466,"strum, wi 54770, usa",54770
2389,-87.7566513,43.8262678,"sheboygan, wi 53083, usa",53083
2390,-87.8647961,42.736631,"racine, wi 53406, usa",53406
2391,-87.7172616,44.0923096,"manitowoc, wi 54220, usa",54220
2392,-89.6063278,44.5306808,"stevens point, wi 54481, usa",54481
2393,-90.2707643,45.9416921,"park falls, wi 54552, usa",54552
2394,-92.2291388,46.6102688,"superior, wi 54880, usa",54880
2395,-88.5371958,43.5321412,"mayville, wi 53050, usa",53050
2396,-88.2655845,44.3294512,"kaukauna, wi 54130, usa",54130
2397,-88.148657,43.3724402,"west bend, wi 53095, usa",53095
2398,-90.8484524,43.6535842,"westby, wi 54667, usa",54667
2399,-88.2363819,43.7868499,"mt calvary, wi 53057, usa",53057
2400,-90.7722974,43.3847756,"soldiers grove, wi 54655, usa",54655
2401,-88.6460193,45.5549411,"laona, wi 54541, usa",54541
2402,-91.2313618,44.298114,"blair, wi 54616, usa",54616
2403,-88.5371958,42.7178505,"elkhorn, wi 53121, usa",53121
2404,-92.6802514,44.9872983,"hudson, wi 54016, usa",54016
2405,-90.3457015,45.713685,"phillips, wi 54555, usa",54555
2406,-91.3469247,44.1071284,"galesville, wi 54630, usa",54630
2407,-90.6393702,44.5107293,"neillsville, wi 54456, usa",54456
2408,-89.6439924,42.8047254,"new glarus, wi 53574, usa",53574
2409,-91.2958423,46.010865,"hayward, wi 54843, usa",54843
2410,-87.879523,43.0824328,"milwaukee, wi 53211, usa",53211
2411,-91.1597758,45.1248733,"cornell, wi 54732, usa",54732
2412,-88.4984991,44.0291228,"oshkosh, wi 54901, usa",54901
2413,-89.0274915,42.7328159,"janesville, wi 53545, usa",53545
2414,-88.4306955,43.789674,"fond du lac, wi 54935, usa",54935
2415,-90.4152179,45.1861367,"medford, wi 54451, usa",54451
2416,-88.4210006,43.5690483,"lomira, wi 53048, usa",53048
2417,-89.6628111,42.5896728,"monroe, wi 53566, usa",53566
2418,-89.5308903,43.1156039,"middleton, wi 53562, usa",53562
2419,-88.3433623,42.8713325,"mukwonago, wi 53149, usa",53149
2420,-88.2947675,43.0165459,"waukesha, wi 53188, usa",53188
2421,-88.4984991,43.9529174,"oshkosh, wi 54902, usa",54902
2422,-91.8793862,45.4155648,"barron, wi 54812, usa",54812
2423,-88.9605365,42.6442233,"janesville, wi 53546, usa",53546
2424,-91.9879452,45.2633715,"prairie farm, wi 54762, usa",54762
2425,-88.1096118,43.2172378,"germantown, wi 53022, usa",53022
2426,-91.748972,45.5495929,"rice lake, wi 54868, usa",54868
2427,-88.4306955,43.789674,"fond du lac, wi 54935, usa",54935
2428,-89.5686271,42.999243,"verona, wi 53593, usa",53593
2429,-89.3606298,43.7507798,"montello, wi 53949, usa",53949
2430,-87.8844309,42.5216933,"pleasant prairie, wi 53158, usa",53158
2431,-90.5068824,42.5302288,"hazel green, wi 53811, usa",53811
2432,-88.3433623,44.8946738,"gillett, wi 54124, usa",54124
2433,-90.8124215,43.945742,"sparta, wi 54656, usa",54656
2434,-89.0752499,42.5276281,"beloit, wi 53511, usa",53511
2435,-87.5988876,44.2037901,"two rivers, wi 54241, usa",54241
2436,-92.2394197,45.6923253,"frederic, wi 54837, usa",54837
2437,-89.01,42.71,"janesville, wi 53547, usa",53547
2438,-89.9813445,43.5414652,"reedsburg, wi 53959, usa",53959
2439,-87.9530849,43.2145528,"mequon, wi 53092, usa",53092
2440,-87.8647961,42.736631,"racine, wi 53406, usa",53406
2441,-87.8942451,44.9433307,"oconto, wi 54153, usa",54153
2442,-90.4125181,43.3673375,"richland center, wi 53581, usa",53581
2443,-91.6729359,45.2684049,"chetek, wi 54728, usa",54728
2444,-91.9093921,45.8690555,"spooner, wi 54801, usa",54801
2445,-87.8353278,43.7129786,"sheboygan falls, wi 53085, usa",53085
2446,-88.6241351,42.5329238,"walworth, wi 53184, usa",53184
2447,-89.807297,45.8657941,"minocqua, wi 54548, usa",54548
2448,-91.3083685,44.372924,"whitehall, wi 54773, usa",54773
2449,-92.4939383,45.5924667,"luck, wi 54853, usa",54853
2450,-89.2277026,42.9196358,"stoughton, wi 53589, usa",53589
2451,-87.9530849,43.2145528,"mequon, wi 53092, usa",53092
2452,-89.341667,42.5686831,"brodhead, wi 53520, usa",53520
2453,-90.1869644,44.5876914,"marshfield, wi 54449, usa",54449
2454,-87.9922684,43.7541316,"plymouth, wi 53073, usa",53073
2455,-88.1096118,42.8677237,"muskego, wi 53150, usa",53150
2456,-91.2073121,44.4257655,"pigeon falls, wi 54760, usa",54760
2457,-88.0314174,42.7102997,"union grove, wi 53182, usa",53182
2458,-88.5951751,44.8044992,"shawano, wi 54166, usa",54166
2459,-91.717192,45.0244489,"colfax, wi 54730, usa",54730
2460,-89.2562239,43.0850514,"madison, wi 53718, usa",53718
2461,-87.8746146,44.4739494,"green bay, wi 54311, usa",54311
2462,-91.8695542,45.2653649,"dallas, wi 54733, usa",54733
2463,-88.2266434,44.5176348,"oneida, wi 54155, usa",54155
2464,-90.5902781,46.3225764,"mellen, wi 54546, usa",54546
2465,-88.9222277,44.337508,"weyauwega, wi 54983, usa",54983
2466,-89.5308903,44.9056901,"schofield, wi 54476, usa",54476
2467,-88.099845,43.0717382,"brookfield, wi 53005, usa",53005
2468,-91.5015009,44.7470586,"eau claire, wi 54701, usa",54701
2469,-88.4984991,43.1067452,"oconomowoc, wi 53066, usa",53066
2470,-88.4210006,44.3316981,"appleton, wi 54913, usa",54913
2471,-88.6144839,44.0305833,"oshkosh, wi 54904, usa",54904
2472,-88.0411993,43.1095503,"milwaukee, wi 53225, usa",53225
2473,-92.6682072,45.2870888,"osceola, wi 54020, usa",54020
2474,-88.0411993,43.1095503,"milwaukee, wi 53225, usa",53225
2475,-91.4821482,44.9530966,"chippewa falls, wi 54729, usa",54729
2476,-91.2506002,44.505689,"osseo, wi, 54758, usa",54758
2477,-91.1157621,45.4820557,"ladysmith, wi 54848, usa",54848
2478,-89.5308903,44.9056901,"schofield, wi 54476, usa",54476
2479,-92.0488924,45.5635041,"cumberland, wi, 54829, usa",54829
2480,-91.949021,44.8713797,"menomonie, wi 54751, usa",54751
2481,-91.949021,44.8713797,"menomonie, wi 54751, usa",54751
2482,-91.8793862,45.4155648,"barron, wi 54812, usa",54812
2483,-89.1438051,44.3387864,"king, wi, 54946, usa",54946
2484,-89.1438051,44.3387864,"king, wi, 54946, usa",54946
2485,-89.1438051,44.3387864,"king, wi, 54946, usa",54946
2486,-89.1438051,44.3387864,"king, wi, 54946, usa",54946
2487,-90.1869644,44.5876914,"marshfield, wi 54449, usa",54449
2488,-88.0411993,43.0513426,"milwaukee, wi 53226, usa",53226
2489,-91.0777723,43.9195358,"west salem, wi 54669, usa",54669
2490,-91.3083685,44.372924,"whitehall, wi 54773, usa",54773
2491,-88.1876676,43.5271515,"kewaskum, wi, 53040",53040
2492,-90.1958118,46.323928,"hurley, wi 54534, usa",54534
2493,-87.9285777,43.0153807,"milwaukee, wi 53204, usa",53204
2494,-90.1869644,44.5876914,"marshfield, wi 54449, usa",54449
2495,-88.6916315,43.379916,"juneau, wi 53039, usa",53039
